0,0,0,63,11.46,0
0,0,0,63,11.46,0
0,0,0,63,11.46,-9.190996476
0,0,0,63,11.46,-9.190996476
0,0,0,63,11.46,-10.76965159
0,0,0,63,11.46,-10.76965159
0,0,0,63,11.46,-3.536575653
0,0,0,63,11.46,-3.536575653
